product_id,name,category,subcategory,gender,price,colors,styles,fit,occasions,image_url,brand,delivery_days
P169,Aj DEZInES Boys Peach-Coloured & Brown Solid Kurta with Pyjamas,top,kurta,Boys,539,"['brown', 'peach']","['ethnic', 'minimalist']",regular,"['casual', 'festival', 'office', 'wedding']",http://assets.myntassets.com/assets/images/10002865/2019/6/12/d5fedd50-fb5f-4f85-a494-4844f154cfb51560324825456-AJ-Dezines-Kids-Party-Wear-Peach-Color-Kurta-Pyjamas-and-Wai-1.jpg,Aj DEZInES,2
P170,Gini and Jony Boys Grey & White Embroidered Round Neck T-shirt with Applique Detail,top,t-shirt,Boys,489,"['grey', 'white']",['casual'],regular,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/10003347/2020/1/29/029ecdd2-8cbd-4d04-8d4d-2f14bfcaf1d51580293006307-Gini-and-Jony-Boys-Grey-Melange-Self-Design-Round-Neck-T-shi-1.jpg,Gini and Jony,5
P171,U.S. Polo Assn. Kids Boys Yellow Hooded Sweatshirt,outerwear,sweatshirt,Boys,899,['yellow'],['casual'],regular,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/1000894/2016/8/12/11471001922115-US-Polo-Assn-Kids-Boys-Sweatshirts-2621471001921924-1.jpg,U.S. Polo Assn. Kids,5
P172,HIGHLANDER Men White & Grey Slim Fit Striped Casual Shirt,top,shirt,Men,699,"['grey', 'white']",['casual'],slim,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/productimage/2019/6/12/30ffd2ec-0419-4ba9-b299-a58846612abf1560361335229-1.jpg,HIGHLANDER,4
P173,her by invictus Women Black Solid Cushioned Smart Casual Derbys,footwear,derbys,Women,1999,['black'],"['minimalist', 'casual']",,"['casual', 'college', 'office', 'travel']",http://assets.myntassets.com/assets/images/10007763/2019/9/3/5431a5d8-1b92-4d6d-b4d3-49010ce688941567513694267-her-by-invictus-Women-Black-Solid-Derbys-81567513693205-1.jpg,her by invictus,5
P174,SPYKAR Women Blue Adora Skinny Fit High-Rise Low Distressed Stretchable Ankle Jeans,bottom,jeans,Women,1079,['blue'],['casual'],slim,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/10009623/2019/7/4/94d97789-aede-46e6-8bf5-e1c209c43b541562241772056-SPYKAR-Women-Blue-Skinny-Fit-High-Rise-Clean-Look-Stretchabl-1.jpg,SPYKAR,6
P175,Russell Athletic Black Printed Hooded Sweatshirt,outerwear,sweatshirt,Women,2999,['black'],['casual'],regular,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/1000494/2016/3/15/11458046155044-Russell-Athletic-Black-Printed-Hooded-Sweatshirt-6381458046154408-1.jpg,Russell Athletic,3
P176,Gini and Jony Girls Peach-Coloured & Blue Embroidered Top,top,top,Girls,559,"['blue', 'peach']",['partywear'],regular,"['date', 'farewell', 'party']",http://assets.myntassets.com/assets/images/10003047/2019/7/23/968a31a6-60a4-423f-878a-f170d307027d1563868219364-Gini-and-Jony-Girls-Peach-Coloured--Blue-Embroidered-Top-742-1.jpg,Gini and Jony,2
P177,Sera Women Green & Blue Printed Kurta with Palazzos,top,kurta,Women,1317,"['blue', 'green']","['ethnic', 'minimalist']",regular,"['casual', 'festival', 'office', 'wedding']",http://assets.myntassets.com/assets/images/productimage/2019/6/12/396fcdd7-1c92-44e8-ac37-85d3ea23f34a1560313535495-1.jpg,Sera,2
P178,MIMOSA Navy Blue & Red Art Silk Woven Design Kanjeevaram Saree,dress,saree,Women,1195,"['blue', 'navy', 'red']",['ethnic'],regular,"['festival', 'wedding']",http://assets.myntassets.com/assets/images/productimage/2019/6/13/893a599a-941b-4947-92a4-9e0dcbf684f01560365388778-1.jpg,MIMOSA,3
P179,Kazo Women Green Smocked Peplum Top,top,top,Women,1690,['green'],['minimalist'],regular,"['casual', 'office']",http://assets.myntassets.com/assets/images/productimage/2019/6/13/55f3009e-0392-42a6-aa2e-efd1052c035c1560399355353-1.jpg,Kazo,4
P180,Gini and Jony Girls Blue Regular Fit Mid-Rise Clean Look Stretchable Jeans,bottom,jeans,Girls,699,['blue'],['minimalist'],regular,"['casual', 'office']",http://assets.myntassets.com/assets/images/10003569/2019/6/17/b15d7701-59b5-4fdd-bdba-e13b65dd29081560764130418-Gini-and-Jony-Girls-Blue-Regular-Fit-Mid-Rise-Clean-Look-Str-1.jpg,Gini and Jony,7
P181,Vishudh Women Mustard Orange & Pink Floral Print Maxi Dress,dress,maxi-dress,Women,1999,"['mustard', 'orange', 'pink']",['casual'],regular,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/productimage/2019/6/13/d6c90549-ae9c-4c98-b88f-c9fff27d01e51560380608904-1.jpg,Vishudh,5
P182,Gini and Jony Boys Navy Blue Regular Fit Mid-Rise Clean Look Stretchable Jeans,bottom,jeans,Boys,1049,"['blue', 'navy']",['minimalist'],regular,"['casual', 'office']",http://assets.myntassets.com/assets/images/10003437/2019/6/17/e3c279a3-ae13-4357-84e9-429ce7272fcd1560763914891-Gini-and-Jony-Boys-Navy-Blue-Regular-Fit-Mid-Rise-Clean-Look-1.jpg,Gini and Jony,5
P183,Puma Men Blue Sneakers,footwear,sneakers,Men,1799,['blue'],['casual'],,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/productimage/2019/6/13/54c04c72-4d0e-4296-8440-69ca350546221560448831934-1.jpg,Puma,4
P184,Raymond Men Grey Solid Single-Breasted Formal Blazer,outerwear,blazer,Men,3149,['grey'],"['formal', 'minimalist']",regular,"['business', 'casual', 'interview', 'office']",http://assets.myntassets.com/assets/images/productimage/2019/6/13/f4cbc55c-3624-4bc1-bbbf-fdcd25012bc01560376552335-1.jpg,Raymond,3
P185,ID Men Tan Brown Leather Loafers,footwear,loafers,Men,1218,['brown'],['casual'],,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/10006083/2020/2/28/a2fb0024-406a-4b18-9b2b-ce5047170eae1582883029925-ID-Men-Tan-Brown-Leather-Loafers-3641582883028901-1.jpg,ID,3
P186,ether Women Beige Solid Open Toe Flats,footwear,flats,Women,599,['beige'],['minimalist'],,"['casual', 'office']",http://assets.myntassets.com/assets/images/10007787/2019/12/20/ea70bd84-7a2c-4198-b738-750d7962555a1576837136562-ether-Women-Beige-Solid-Open-Toe-Flats-741576837135216-1.jpg,ether,2
P187,Campus Sutra Men Maroon Ombre-Dyed Henley Neck T-shirt,top,t-shirt,Men,699,['maroon'],['casual'],regular,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/10017011/2019/6/20/e3eb89f2-7711-4511-82a5-080e89109d3f1561026772241-Campus-Sutra-Men-Maroon-Dyed-Henley-Neck-T-shirt-31815610267-1.jpg,Campus Sutra,7
P188,Parx Men Cream-Coloured Tapered Fit Solid Regular Trousers,bottom,trousers,Men,959,['cream'],['minimalist'],regular,"['casual', 'office']",http://assets.myntassets.com/assets/images/productimage/2019/6/12/8cce4bbc-6631-41b6-8b3f-ad2f6089f6781560297820827-1.jpg,Parx,7
P189,SPYKAR Women Black Alexa Super Skinny Fit High-Rise Clean Look Stretchable Ankle Jeans,bottom,jeans,Women,1214,['black'],['minimalist'],slim,"['casual', 'office']",http://assets.myntassets.com/assets/images/10009611/2019/7/3/bfc97919-69be-4391-9d16-a4fa004f7c2c1562149349054-SPYKAR-Women-Black-Super-Skinny-Fit-Low-Rise-Clean-Look-Stre-1.jpg,SPYKAR,7
P190,Campus Sutra Men Blue Colourblocked Round Neck T-shirt,top,t-shirt,Men,699,['blue'],['casual'],regular,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/10016983/2019/6/20/b5caaca7-b5e8-4134-9283-65473a2388031561026348090-Campus-Sutra-Men-Blue-Colourblocked-Round-Neck-T-shirt-99915-1.jpg,Campus Sutra,5
P191,Campus Sutra Men Blue & Black Standard Regular Fit Checked Casual Shirt,top,shirt,Men,449,"['black', 'blue']",['casual'],regular,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/10016985/2019/6/20/a0e91118-fcff-49f5-a754-fafdc66f01eb1561014116344-Campus-Sutra-Men-Blue--Black-Regular-Fit-Checked-Casual-Shir-1.jpg,Campus Sutra,5
P192,Gini and Jony Girls Red Printed Regular Fit Shorts,bottom,shorts,Girls,559,['red'],['casual'],regular,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/10003249/2019/7/18/81564e4a-ca83-402e-958a-74b1683a5d4b1563427314894-Gini-and-Jony-Girls-Shorts-9381563427313657-1.jpg,Gini and Jony,5
P193,Gini and Jony Girls Peach-Coloured Embroidered Top,top,top,Girls,419,['peach'],['casual'],regular,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/10003411/2019/7/19/e751607f-7222-4f2a-bc8b-e50fc37428411563535866802-Gini-and-Jony-Girls-Tops-5041563535865902-1.jpg,Gini and Jony,7
P194,Parx Men Red & Black Slim Fit Printed Casual Shirt,top,shirt,Men,639,"['black', 'red']",['casual'],slim,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/productimage/2019/6/13/c3b0169a-70d7-4d1d-bd61-b946f7e0bb7e1560406333469-1.jpg,Parx,4
P195,ether Women Green Solid Open Toe Flats,footwear,flats,Women,1199,['green'],['minimalist'],,"['casual', 'office']",http://assets.myntassets.com/assets/images/10007783/2020/1/10/9ca5e9a4-dc78-4dab-9d66-79e37f9b8eb91578635503107-ether-Women-Green-Solid-Open-Toe-Flats-2791578635502129-1.jpg,ether,5
P196,Difference of Opinion Men Black Solid Round Neck T-shirt with Side Stripes,top,t-shirt,Men,499,['black'],['minimalist'],regular,"['casual', 'office']",http://assets.myntassets.com/assets/images/10005971/2020/2/12/f11ad663-c218-4d6a-914d-f61cf051e0ad1581506540946-Difference-of-Opinion-Men-Black-Solid-Round-Neck-T-shirt-830-1.jpg,Difference of Opinion,7
P197,Blackberrys Black Single-Breasted Slim Fit Formal Blazer,outerwear,blazer,Men,3597,['black'],['formal'],slim,"['business', 'interview', 'office']",http://assets.myntassets.com/assets/images/1001061/2015/10/14/11444818990552-Blackberrys-Black-Slim-Fit-Single-Breasted-Formal-Blazer-4751444818990071-1.jpg,Blackberrys,3
P198,Difference of Opinion Men Navy Blue Printed Round Neck T-shirt,top,t-shirt,Men,499,"['blue', 'navy']",['casual'],regular,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/10005969/2019/7/9/96c127a5-30c5-4934-82a7-c48310d57fd41562667586954-Difference-of-Opinion-Men-Navy-Blue-Printed-Round-Neck-T-shi-1.jpg,Difference of Opinion,2
P199,Campus Sutra Men Grey & Blue Regular Fit Checked Casual Shirt,top,shirt,Men,599,"['blue', 'grey']",['casual'],regular,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/10017001/2019/6/20/82526b45-30d7-44b9-ba48-4b0e03b2b2801561026322907-Campus-Sutra-Men-Grey--Blue-Regular-Fit-Checked-Casual-Shirt-1.jpg,Campus Sutra,2
P200,Parx Men Grey Striped Sweater,outerwear,sweater,Men,559,['grey'],['casual'],regular,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/productimage/2019/6/12/a8f7d436-1acc-4cdc-852b-699bd54706041560315155350-1.jpg,Parx,2
P201,Playdate Girls Black Striped Top,top,top,Girls,659,['black'],['casual'],regular,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/10001271/2020/3/13/bbc16967-f3f1-4410-a37a-78788cb2b0721584101841606BlackStripedRegularTop1.jpg,Playdate,3
P202,Parx Men Red & Navy Blue Slim Fit Checked Casual Shirt,top,shirt,Men,854,"['blue', 'navy', 'red']",['casual'],slim,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/productimage/2019/6/12/57dac7bc-ec08-45bf-beaf-492fe186fae61560329732795-1.jpg,Parx,3
P203,Difference of Opinion Men Olive Green Solid Round Neck T-shirt With Side Strip Detail,top,t-shirt,Men,499,"['green', 'olive']",['minimalist'],regular,"['casual', 'office']",http://assets.myntassets.com/assets/images/10005967/2020/2/12/e06152cd-8f16-491c-8a06-4dc1b532cf491581508445298-Difference-of-Opinion-Men-Olive-Green-Solid-Round-Neck-T-shi-1.jpg,Difference of Opinion,3
P204,ID Men Tan Brown Leather Sneakers,footwear,sneakers,Men,2685,['brown'],['casual'],,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/productimage/2019/6/12/7ff85907-dc58-4468-bfbb-577d8aba768d1560328400024-1.jpg,ID,5
P205,AccessHer Gold-Plated Embellished Nose Ring with Chain,accessory,ring,Women,559,['gold'],['partywear'],,"['date', 'farewell', 'party']",http://assets.myntassets.com/assets/images/10014933/2019/9/5/7f670187-67eb-4d16-9e69-ef977c264f3d1567675691595-AccessHer-Gold-Plated-Embellished-Nose-Ring-with-Chain-50115-1.jpg,AccessHer,5
P206,Marvel by Wear Your Mind Boys White Printed Round Neck T-shirt,top,t-shirt,Boys,549,['white'],['casual'],regular,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/productimage/2019/6/12/b91fd867-1b31-4f86-ac00-22d141b351de1560342588899-1.jpg,Marvel by Wear Your Mind,4
P207,Palm Tree Boys Blue Regular Fit Washed Chambray Shirt,top,shirt,Boys,839,['blue'],['casual'],regular,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/10003469/2019/6/17/0fdcef4e-701b-4705-8c72-d4540f6f844f1560763950873-Palm-Tree-Boys-Blue-Regular-Fit-Printed-Casual-Shirt-2231560-1.jpg,Palm Tree,4
P208,HIGHLANDER Men Coral & White Slim Fit Checked Casual Shirt,top,shirt,Men,699,"['coral', 'white']",['casual'],slim,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/productimage/2019/6/12/37209549-2c2c-4fee-9792-f14c0fdc450f1560314666228-1.jpg,HIGHLANDER,7
P209,Parx Men Mauve Slim Fit Printed Casual Shirt,top,shirt,Men,594,['multicolor'],['casual'],slim,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/productimage/2019/6/13/e03b8382-51d9-444d-a817-0ec0a4b10e6c1560381283592-1.jpg,Parx,5
P210,ID Men Black Solid Leather Thong Flip-Flops,footwear,flip-flops,Men,1195,['black'],['minimalist'],,"['casual', 'office']",http://assets.myntassets.com/assets/images/productimage/2019/6/12/96f6d818-7659-4e89-b0af-315792ae48491560327581589-1.jpg,ID,3
P211,Park Avenue Women Blue Solid Single-Breasted Blazer,outerwear,blazer,Women,1439,['blue'],"['formal', 'minimalist']",regular,"['business', 'casual', 'interview', 'office']",http://assets.myntassets.com/assets/images/productimage/2019/6/12/6c61b75d-bea7-4d9c-954f-b559fcedea151560328743394-1.jpg,Park Avenue,5
P212,Gini and Jony Girls Pink & White Printed Top,top,top,Girls,629,"['pink', 'white']",['casual'],regular,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/10003493/2019/10/12/615f9ee8-ee86-463a-a3bd-554f5f19550a1570874027974-Gini-and-Jony-Girls-Pack-of-3-Printed-Top-5961570874027080-1.jpg,Gini and Jony,7
P213,Difference of Opinion Men Grey Printed Round Neck T-shirt,top,t-shirt,Men,499,['grey'],['casual'],regular,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/10005909/2019/7/9/f0c10632-f48e-4272-bf19-8ab21dcb607c1562667275804-Difference-of-Opinion-Men-Grey-Printed-Round-Neck-T-shirt-96-1.jpg,Difference of Opinion,4
P214,Gini and Jony Boys Black Slim Fit Printed Regular Trousers,bottom,trousers,Boys,1329,['black'],['casual'],slim,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/10003417/2019/8/29/2ea3c27a-a835-4dc1-b9cf-afa279dcb47c1567055587517-Gini-and-Jony-Boys-Trousers-1241567055587044-1.jpg,Gini and Jony,6
P215,HIGHLANDER Men White & Blue Slim Fit Checked Casual Shirt,top,shirt,Men,699,"['blue', 'white']",['casual'],slim,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/productimage/2019/6/12/cb9976b3-cb9c-4fba-a6e3-c932e24bb1301560301127219-1.jpg,HIGHLANDER,7
P216,ID Men Navy Blue Solid Leather Mid-Top Sneakers,top,top,Men,1286,"['blue', 'navy']",['minimalist'],regular,"['casual', 'office']",http://assets.myntassets.com/assets/images/productimage/2019/6/12/480d064c-ed23-4555-af4f-77f746e8a4ac1560339198144-1.jpg,ID,3
P217,Urban Dog Men Charcoal Printed Regular Fit Sports Shorts,bottom,shorts,Men,399,['multicolor'],['casual'],regular,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/productimage/2019/6/13/db86920d-7e14-432c-bd53-dab95c0d4f401560407199782-1.jpg,Urban Dog,3
P218,Annabelle By Pantaloons Off-White Sleeveless Top,top,top,Women,999,['white'],['casual'],regular,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/1001707/2015/10/28/11446023478948-Annabelle-By-Pantaloons-Off-White-Sleeveless-Top-81446023478378-1.jpg,Annabelle by Pantaloons,7
P219,Park Avenue Men Red Solid Jacket,outerwear,jacket,Men,1749,['red'],['minimalist'],regular,"['casual', 'office']",http://assets.myntassets.com/assets/images/productimage/2019/6/12/068a3d83-47e1-4567-92ff-aa4c5fa24f8c1560296942643-1.jpg,Park Avenue,3
P220,Sera Women Sea Green & Maroon Printed Kurta with Palazzos,top,kurta,Women,1317,"['green', 'maroon']","['ethnic', 'minimalist']",regular,"['casual', 'festival', 'office', 'wedding']",http://assets.myntassets.com/assets/images/productimage/2019/6/13/06902dbf-3e26-406e-b8ac-87100b69f9981560446421225-1.jpg,Sera,3
P221,Sera Women Yellow & Off-White Printed Kurta with Palazzos,top,kurta,Women,1477,"['white', 'yellow']","['ethnic', 'minimalist']",regular,"['casual', 'festival', 'office', 'wedding']",http://assets.myntassets.com/assets/images/productimage/2019/6/12/4f750992-5fa2-4499-a5b7-a22d5299e74f1560302846914-1.jpg,Sera,7
P222,Park Avenue Women Blue Solid A-Line Top,top,top,Women,509,['blue'],['minimalist'],regular,"['casual', 'office']",http://assets.myntassets.com/assets/images/productimage/2019/6/12/8b6331f6-ecd6-40da-8b30-7841e03e1f851560315393634-1.jpg,Park Avenue,4
P223,her by invictus Women Pink Solid Cushioned Smart Casual Derbys,footwear,derbys,Women,1999,['pink'],"['minimalist', 'casual']",,"['casual', 'college', 'office', 'travel']",http://assets.myntassets.com/assets/images/10007743/2019/9/3/8b3fade9-e1f8-4283-92b1-16db8ce3bc811567513682018-her-by-invictus-Women-Pink-Solid-Derbys-7161567513680858-1.jpg,her by invictus,2
P224,Palm Tree Boys Off-White & Grey Printed Polo Collar T-shirt,top,t-shirt,Boys,419,"['grey', 'white']",['casual'],regular,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/10003209/2019/7/19/a2d77640-ba57-4544-8277-f53a183468521563522171826-Palm-Tree-Boys-Tshirts-8631563522171361-1.jpg,Palm Tree,6
P225,berrytree Girls Pink A-Line Organic Cotton Sustainable Dress,dress,dress,Girls,499,['pink'],['casual'],regular,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/10006199/2021/2/10/7fa8497c-f213-439b-b4f6-b4a8176a14b81612953639868berrytreeGirlsPinkA-LineOrganicCottonSustainableDress1.jpg,berrytree,6
P226,SIMON CARTER LONDON Men Blue & Pink Slim Fit Printed Casual Shirt,top,shirt,Men,1019,"['blue', 'pink']",['casual'],slim,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/10013131/2019/7/2/09e2f542-b558-4cf7-ba6f-f322527a9e7e1562066086782-SIMON-CARTER-LONDON-Men-Blue-Slim-Fit-Printed-Casual-Shirt-1-1.jpg,SIMON CARTER LONDON,5
P227,Gini and Jony Boys Blue Slim Fit Mid-Rise Clean Look Stretchable Jeans,bottom,jeans,Boys,1329,['blue'],['minimalist'],slim,"['casual', 'office']",http://assets.myntassets.com/assets/images/10003531/2019/8/7/c74dc794-e635-4fcf-96a9-57972bf8c15d1565178315396-Gini-and-Jony-Boys-Blue-Slim-Fit-Mid-Rise-Clean-Look-Stretch-1.jpg,Gini and Jony,6
P228,Soie Women Black Slim Fit Striped Cigarette Trousers,bottom,trousers,Women,1112,['black'],['casual'],slim,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/productimage/2019/6/12/389aa852-8664-44d7-a0e1-9bdbb8f6941f1560319463735-1.jpg,Soie,5
P229,DKNY Unisex Purple Medium Trolley Bag,bag,bag,Unisex,24800,['purple'],['casual'],,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/10017453/2020/3/6/1bef3b6a-5a8a-4536-a4c0-0552ec24eec91583495679792DKNYUnisexPurpleMediumTrolleyBag1.jpg,DKNY,5
P230,EthnoVogue Women Coral Pink & Yellow Printed Made to Measure Printed Maxi Dress,dress,maxi-dress,Women,6289,"['coral', 'pink', 'yellow']",['partywear'],regular,"['date', 'farewell', 'party']",http://assets.myntassets.com/assets/images/10016269/2019/8/20/ebc33d64-caf0-4089-8e7f-59fdbfa924991566284030635-Bollywood-Vogue-Custom-Made-Pink-Sleeveless-Gown-47415662840-1.jpg,EthnoVogue,5
P231,SPYKAR Women Blue Alicia Super Skinny Fit Low-Rise Low Distress Stretchable Jeans,bottom,jeans,Women,2399,['blue'],['casual'],slim,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/10009767/2019/7/3/91a59a0e-124e-481f-a912-2ad2504202191562155302004-SPYKAR-Women-Blue-Super-Skinny-Fit-Low-Rise-Low-Distress-Str-1.jpg,SPYKAR,4
P232,Vishudh Women Off-White & Brown Floral Printed Kurta,top,kurta,Women,1299,"['brown', 'white']",['ethnic'],regular,"['festival', 'wedding']",http://assets.myntassets.com/assets/images/productimage/2019/6/13/bc41413e-4d27-4f60-b5f8-32d9f475c43c1560386328254-1.jpg,Vishudh,5
P233,Parx Men White Slim Fit Printed Casual Shirt,top,shirt,Men,822,['white'],['casual'],slim,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/productimage/2019/6/12/dde4252a-fdf5-44eb-986a-02260e4522a41560329621710-1.jpg,Parx,6
P234,Gini and Jony Boys Rust Red & Navy Striped Round Neck T-shirt,top,t-shirt,Boys,299,"['navy', 'red']",['casual'],regular,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/10003365/2019/6/20/f48cd9d1-ab4f-43e3-8208-2c3d3b4057421561026172055-Gini-and-Jony-Boys-Rust-Striped-Round-Neck-T-shirt-597156102-1.jpg,Gini and Jony,5
P235,Tokyo Talkies Women Mustard Solid Top,top,top,Women,699,['mustard'],['minimalist'],regular,"['casual', 'office']",http://assets.myntassets.com/assets/images/productimage/2019/6/12/ddd683a6-20b7-49ba-80b5-e764a222cc5a1560323942592-1.jpg,Tokyo Talkies,3
P236,Parx Men Blue Striped Polo Collar T-shirt,top,t-shirt,Men,384,['blue'],['casual'],regular,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/productimage/2019/6/13/2b55a621-6f4d-46b0-b19a-2e751555d3201560365645785-1.jpg,Parx,7
P237,Raymond Men Maroon Slim Fit Solid Formal Shirt,top,shirt,Men,769,['maroon'],"['formal', 'minimalist']",slim,"['business', 'casual', 'interview', 'office']",http://assets.myntassets.com/assets/images/productimage/2019/6/13/b140d71e-c5bd-4b38-bbdd-4f836fb85a6f1560407921746-1.jpg,Raymond,2
P238,Campus Sutra Men Black & Grey Melange Printed Round Neck T-shirt,top,t-shirt,Men,699,"['black', 'grey']",['casual'],regular,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/10016997/2019/6/20/893377a0-abc3-4184-a096-e5f70f91179a1561013949368-Campus-Sutra-Men-Black-Printed-Round-Neck-T-shirt-7621561013-1.jpg,Campus Sutra,5
P239,Parx Men White Printed Round Neck T-shirt,top,t-shirt,Men,349,['white'],['casual'],regular,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/productimage/2019/6/12/176911d3-a5f5-452d-a71e-a90cd378e0491560312751867-1.jpg,Parx,7
P240,Vishudh Women Blue & White Floral Embroidered Straight Kurta,top,kurta,Women,412,"['blue', 'white']",['ethnic'],regular,"['festival', 'wedding']",http://assets.myntassets.com/assets/images/productimage/2019/6/13/e4f6b41d-0726-4f2c-a32c-ea19e0075c091560389326871-1.jpg,Vishudh,2
P241,FIDO DIDO Men Navy Blue Printed Polo Collar T-shirt,top,t-shirt,Men,1299,"['blue', 'navy']",['casual'],regular,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/productimage/2019/6/12/93a1abe6-4bf6-4759-a8f3-57e5c13fb8b51560342150859-1.jpg,FIDO DIDO,4
P242,Gini and Jony Boys Blue Regular Fit Solid Casual Shirt,top,shirt,Boys,649,['blue'],"['minimalist', 'casual']",regular,"['casual', 'college', 'office', 'travel']",http://assets.myntassets.com/assets/images/10003523/2019/6/17/2c2cc041-097f-4438-b409-5c61ef43ee4d1560764039528-Gini-and-Jony-Boys-Blue-Regular-Fit-Solid-Casual-Shirt-79156-1.jpg,Gini and Jony,2
P243,HIGHLANDER Men White & Blue Slim Fit Striped Casual Shirt,top,shirt,Men,699,"['blue', 'white']",['casual'],slim,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/productimage/2019/6/12/ebb65398-1f59-4ff1-a35d-0d7738824f9b1560314991646-1.jpg,HIGHLANDER,7
P244,ID Men Brown Solid Leather Mid-Top Sneakers,top,top,Men,1286,['brown'],['minimalist'],regular,"['casual', 'office']",http://assets.myntassets.com/assets/images/productimage/2019/6/12/726231b6-882a-4052-b7fc-ed0e87fa7eda1560329010994-1.jpg,ID,2
P245,Raymond Men Yellow Solid Polo Collar T-shirt,top,t-shirt,Men,999,['yellow'],['minimalist'],regular,"['casual', 'office']",http://assets.myntassets.com/assets/images/productimage/2019/6/13/3a94e89c-029a-466b-89fb-d42e62c089f91560423212170-1.jpg,Raymond,3
P246,Beli Women Black & Blue Woven Design Heels,footwear,heels,Women,849,"['black', 'blue']",['casual'],,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/productimage/2019/6/11/510e3931-14c3-4044-bc9c-df313d465d6a1560230459771-1.jpg,Beli,6
P247,HIGHLANDER Men Coral & Navy Blue Slim Fit Checked Casual Shirt,top,shirt,Men,699,"['blue', 'coral', 'navy']",['casual'],slim,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/productimage/2019/6/12/e7cf3701-e405-4c5b-8a8b-89294c6635f11560315004806-1.jpg,HIGHLANDER,7
P248,Raymond Men Brown Self Design Polo Collar T-shirt,top,t-shirt,Men,892,['brown'],['minimalist'],regular,"['casual', 'office']",http://assets.myntassets.com/assets/images/productimage/2019/6/13/8eba3a3a-4e0f-4939-bc6a-2f7ebcaec5521560366056572-1.jpg,Raymond,4
P249,Blackberrys Navy Single-Breasted Slim Fit Formal Blazer,outerwear,blazer,Men,2997,['navy'],['formal'],slim,"['business', 'interview', 'office']",http://assets.myntassets.com/assets/images/1001062/2015/10/14/11444821844299-Blackberrys-Navy-Slim-Fit-Single-Breasted-Formal-Blazer-871444821843024-1.jpg,Blackberrys,5
P250,HIGHLANDER Men Rust Slim Fit Printed Casual Shirt,top,shirt,Men,699,['multicolor'],['casual'],slim,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/productimage/2019/6/12/09397217-781f-4925-86f1-d4eff274d6d71560330167732-1.jpg,HIGHLANDER,7
P251,ahilya Gold-Plated Sterling Silver Hoop Earrings,accessory,earrings,Women,8356,"['gold', 'silver']",['casual'],,"['casual', 'college', 'travel']",http://assets.myntassets.com/assets/images/1000740/2015/11/6/11446809394180-ahilya-Gold-Plated-Sterling-Silver-Hoop-Earrings-741446809393902-1.jpg,ahilya,3
